2021.05.19,08:05,39459.4,40750.8,38490.0,40598.1,74950
2021.05.19,12:05,40604.5,40697.0,31914.5,32901.9,78097
2021.05.19,16:05,32894.2,40547.9,28474.2,39932.4,61590
2021.05.19,20:05,39935.4,40679.3,37668.2,38242.7,59323
2021.05.20,00:00,38687.6,39649.4,34854.9,35814.1,84095
2021.05.20,04:00,35814.1,39805.9,35552.1,39474.1,76358
2021.05.20,08:00,39458.6,40831.5,39209.7,39870.4,65990
2021.05.20,12:00,39866.4,42046.0,38778.1,41805.2,74747
2021.05.20,16:00,41809.7,42531.0,38136.1,39355.6,74192
2021.05.20,20:00,39355.6,40703.9,38801.5,40036.9,68299
2021.05.21,00:00,39952.6,42303.3,39557.7,41772.2,72317
2021.05.21,04:00,41772.2,41901.8,39718.4,40015.1,65077
2021.05.21,08:00,40015.1,40795.3,39252.0,40066.9,68070
2021.05.21,12:00,40066.9,41588.9,40036.4,40547.0,66057
2021.05.21,16:00,40547.0,41751.7,36124.9,37093.3,71788
2021.05.21,20:00,37081.8,37407.1,35173.4,35221.3,68304
2021.05.22,00:00,35212.3,37742.2,33501.7,37676.9,47174
2021.05.22,04:00,37676.9,38138.9,35970.0,36362.8,46770
2021.05.22,08:00,36362.8,37142.1,35281.2,36836.8,46067
2021.05.22,12:00,36836.8,38814.4,36530.4,38148.8,45334
2021.05.22,16:00,38148.8,38821.6,37152.1,38169.8,44056
2021.05.22,20:00,38169.8,38572.9,37187.0,38035.1,42043
2021.05.23,00:05,38028.1,38356.4,36781.5,38170.8,36415
2021.05.23,04:05,38168.8,38243.7,36839.8,36900.6,35327
2021.05.23,08:05,36901.6,37338.7,33918.4,34942.7,46587
2021.05.23,12:05,34941.4,35848.1,33086.0,33344.5,53188
2021.05.23,16:05,33338.5,34592.7,31148.0,33169.8,53047
2021.05.23,20:05,33171.8,33978.5,31828.8,33653.3,48783
2021.05.24,00:00,33652.8,35802.7,33616.9,35281.4,85270
2021.05.24,04:00,35266.2,35955.5,34398.3,34905.3,68056
2021.05.24,08:00,34926.3,36937.7,34781.0,36665.8,77267
2021.05.24,12:00,36670.8,38670.2,35933.3,38236.4,82780
2021.05.24,16:00,38247.9,38476.0,36852.2,37401.2,80983
2021.05.24,20:00,37401.2,39935.1,37207.9,38969.2,72620
2021.05.25,00:05,39160.2,39848.7,37983.7,39422.9,79605
